customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
7875,"Cynthia Bell","284 W 119th St","Manhattan, NY 10026","1973-05-15","838-228-4902","America/New_York",40.80585,-73.94726
7876,"Jeff Velasquez","616 Park Ave W","Davenport, IA 52803","1981-06-04","515-738-0656","America/Chicago",41.55650,-90.60530
7877,"Justin Decker","611 Park Ave S","Los Angeles, CA 90066","1954-09-25","341-460-7237","America/Los_Angeles",34.11410,-118.40680
7878,"Alexandra Wiggins","4995 E Park Pl","New York, NY 10463","1976-04-28","516-533-1687","America/New_York",40.69430,-73.92490
7879,"Jennifer Simpson","1733 S Park St","Irving, TX 75060","1964-12-23","915-897-7617","America/Chicago",32.85830,-96.97020
7880,"David Simmons","1513A Park Ave","Manhattan, NY 10029","1965-03-21","680-267-4067","America/New_York",40.79122,-73.94833
7881,"Jessica White","1262 Bedford Ave","Brooklyn, NY 11216","1967-04-04","516-620-3883","America/New_York",40.68745,-73.95494
7882,"Hailey Adkins","1158½ Fulton St","Brooklyn, NY 11216","1981-07-22","680-839-7381","America/New_York",40.67997,-73.95350
7883,"John Rowe","35-68 100th St","Corona, NY 11368","1983-03-01","838-943-6365","America/New_York",40.75513,-73.86476
7884,"Erica Ford","2342 Walton Ave","Bronx, NY 10468","1976-01-14","914-903-0529","America/New_York",40.86084,-73.90138
7885,"Antonio Brown","168B Broome St","Manhattan, NY 10002","1960-01-26","347-822-8876","America/New_York",40.71507,-73.98465
7886,"Jacob Bowers","103-41 170th St","Jamaica, NY 11433","1953-08-19","914-475-5763","America/New_York",40.70559,-73.78191
7887,"Thomas Mills","1676 E Oak Ave","Catoosa, OK 74015","1985-02-16","918-819-4546","America/Chicago",36.18340,-95.76800
7888,"Shelly Ingram","384 Central Park W","Manhattan, NY 10025","1984-01-01","929-851-1272","America/New_York",40.79470,-73.96363
7889,"Jerry Price","3393 Park Ave","McAllen, TX 78501","1955-10-23","682-337-4638","America/Chicago",26.22520,-98.24670
7890,"Andrew Garcia","2551B Jerome Ave","Bronx, NY 10468","1952-05-13","631-511-5974","America/New_York",40.87783,-73.89977
7891,"Kara Hernandez","310B E Broadway","Manhattan, NY 10002","1957-05-05","516-540-8104","America/New_York",40.71344,-73.99631
7892,"Peter Castro","8 Gracie Square","Manhattan, NY 10028","1957-09-11","347-813-2572","America/New_York",40.77318,-73.94513
7893,"Sara Gibson","43B Wildwood Ln","Staten Island, NY 10307","1988-04-28","516-988-5465","America/New_York",40.50423,-74.23891
7894,"Curtis Williams","595 Maple St","Philadelphia, PA 19121","1999-06-01","412-372-2346","America/New_York",40.00770,-75.13390
7895,"Brenda Miller","925A Mcdonald Ave","Brooklyn, NY 11218","1969-02-17","516-305-7929","America/New_York",40.63867,-73.97968
7896,"Linda Bauer","2999A Bronxwood Ave","Bronx, NY 10467","1947-08-27","631-558-0579","America/New_York",40.87226,-73.85771
7897,"Robert Castillo","45-13 Kissena Blvd","Flushing, NY 11355","1989-07-30","516-659-1528","America/New_York",40.75387,-73.82177
7898,"Alexis Boyd","1636B St Nicholas Ave","Manhattan, NY 10040","1971-11-17","716-473-7527","America/New_York",40.85706,-73.92793
7899,"Travis Pearson","125 Waverly Pl","Manhattan, NY 10011","1962-12-05","914-687-0250","America/New_York",40.73250,-73.99882
7900,"Jessica Moreno","149 W 88th St","Manhattan, NY 10024","1961-12-02","516-495-1505","America/New_York",40.78772,-73.97511
7901,"Angela Martinez","3508 W 6th Way","Alafaya, FL 32828","1954-09-27","239-843-7771","America/New_York",28.52800,-81.18680
7902,"Juan Walker","323A Jefferson St","Brooklyn, NY 11237","1996-06-04","516-415-8203","America/New_York",40.70865,-73.92397
7903,"James Tapia","47-17 Astoria Blvd S","Astoria, NY 11103","1951-10-28","516-265-0712","America/New_York",40.76789,-73.90371
7904,"Michael Peterson","1815 Andrews Ave S","Bronx, NY 10453","1946-11-05","516-240-1283","America/New_York",40.84946,-73.91441
7905,"Joshua Mcintosh","35-47 84th St","Jackson Heights, NY 11372","1948-02-15","516-864-0029","America/New_York",40.75254,-73.88202
7906,"Samuel Oneal","78 Jefferson St","Brooklyn, NY 11206","1954-05-06","332-418-3045","America/New_York",40.70103,-73.93370
7907,"Darlene Dunn","1645 NE 3rd Way","Gainesville, FL 32603","1974-11-17","352-863-7685","America/New_York",29.68040,-82.34590
7908,"Michael Sharp","91-50 Sutphin Blvd","Jamaica, NY 11435","1956-10-27","315-286-7817","America/New_York",40.69025,-73.80522
7909,"Tracy Carr","3959A Duryea Ave","Bronx, NY 10466","1975-01-16","838-432-7066","America/New_York",40.88957,-73.83587
7910,"Jennifer Macias","543 11th St","Tyler, TX 75703","1974-04-27","915-806-8329","America/Chicago",32.31840,-95.30620
7911,"Nicole Wells","4296 E 1st St","Providence, RI 02904","1981-09-24","401-338-1042","America/New_York",41.82300,-71.41870
7912,"Derrick Moran","3368 Park Ave","Ankeny, IA 50021","1995-08-22","712-863-7447","America/Chicago",41.72880,-93.60310
7913,"Kevin Ingram","2260B Jerome Ave","Bronx, NY 10453","2001-11-20","680-241-8425","America/New_York",40.84890,-73.90772
7914,"Timothy Anderson II","1274 Elm Ave","Brooklyn, NY 11230","1961-08-28","646-792-6077","America/New_York",40.61784,-73.95794
7915,"Shelby Le","2813A Frederick Douglass Blvd","Manhattan, NY 10039","2000-08-03","516-991-5860","America/New_York",40.82410,-73.93861
7916,"James Eaton","180 E 39th St","Manhattan, NY 10016","1957-03-16","838-958-4372","America/New_York",40.75097,-73.97628
7917,"Fred Wright","98 Crystal Ave","Staten Island, NY 10302","1975-03-28","315-421-6881","America/New_York",40.61994,-74.14136
7918,"Beth Miller","248 N 6th Rd","Grand Rapids, MI 49507","1974-08-05","231-774-5483","America/Detroit",42.96190,-85.65620
7919,"Timothy Hughes","2398 E Park Way","Riverside, CA 92521","1991-04-14","707-353-9672","America/Los_Angeles",33.93810,-117.39490
7920,"Christina Knight","1956 Prospect Pl","Brooklyn, NY 11233","1969-06-08","516-814-0196","America/New_York",40.67254,-73.91423
7921,"Christopher Johnston","244A Halsey St","Brooklyn, NY 11216","1978-02-11","585-382-9021","America/New_York",40.68287,-73.94753
7922,"Charlotte Hopkins","857B Amsterdam Ave","Manhattan, NY 10025","1959-03-24","315-443-1545","America/New_York",40.80152,-73.96512
7923,"Jennifer Richardson","4109 Park Rd","Ackley, IA 50601","1984-12-21","641-663-0664","America/Chicago",42.55190,-93.05280
7924,"Mark Diaz","685 Ave Of The Americas","Manhattan, NY 10010","1974-06-20","914-891-4752","America/New_York",40.74284,-73.99172
7925,"Michael Williams","4134 Park Ave E","Columbia, MD 21044","1976-02-13","410-260-5909","America/New_York",39.20040,-76.85900
7926,"Maria Hamilton","423 S Maple Way","Grand Rapids, MI 49503","1975-11-08","734-918-2052","America/Detroit",42.96190,-85.65620
7927,"Nichole Gray","130-20 160th St","Jamaica, NY 11434","1992-01-26","917-967-3352","America/New_York",40.66862,-73.78147
7928,"Brittany Ramirez","1026 Castle Hill Ave","Bronx, NY 10472","2000-12-11","838-588-2828","America/New_York",40.82954,-73.85044
7929,"James Barron","3101 Kingsbridge Ave","Bronx, NY 10463","1995-09-18","838-653-7992","America/New_York",40.88410,-73.90258
7930,"Walter Wilson","2130 Union St","Brooklyn, NY 11212","1960-11-09","838-589-8407","America/New_York",40.66532,-73.92106
7931,"Edward Velasquez","1558 W 7th St","Brooklyn, NY 11204","1941-12-18","680-226-6304","America/New_York",40.61059,-73.98108
7932,"Gary Johnson","2103 Kenmore Terrace","Brooklyn, NY 11226","1995-01-22","516-203-9278","America/New_York",40.64911,-73.95912
7933,"Keith Davis","2065 Ave N","Brooklyn, NY 11210","1985-08-07","631-575-3060","America/New_York",40.61707,-73.94688
7934,"Cameron Hill","4299 W County Line Dr","Indianapolis, IN 46239","1963-03-14","812-293-4474","America/Indiana/Indianapolis",39.77710,-86.14580
7935,"Alicia Lam","119A Lombardy St","Brooklyn, NY 11222","1982-04-27","315-530-5546","America/New_York",40.72192,-73.93529
7936,"John Mills","312 22nd St","Brooklyn, NY 11215","1986-09-05","838-532-9939","America/New_York",40.65903,-73.99184
7937,"Todd Schwartz","2333 SW 13th Pl","New York, NY 10462","1961-07-21","585-454-2778","America/New_York",40.69430,-73.92490
7938,"Brittany Collier","3524 SE 10th Rd","Ogden, UT 84403","1989-08-21","385-210-6668","America/Denver",41.22790,-111.96820
7939,"Sarah Huffman","2284 Hermany Ave","Bronx, NY 10473","1963-02-11","347-234-8041","America/New_York",40.82404,-73.85012
7940,"Joseph Mueller","3484 Park St","New York, NY 11234","1945-09-13","929-986-0309","America/New_York",40.69430,-73.92490
7941,"Robert Carpenter","342F Devoe St","Brooklyn, NY 11211","1981-04-16","838-205-2198","America/New_York",40.71313,-73.94852
7942,"Timothy Lambert","927 Van Nest Ave","Bronx, NY 10462","1984-12-10","631-686-9326","America/New_York",40.84442,-73.86349
7943,"Frank Campbell","1480 W 5th St","Brooklyn, NY 11204","1959-07-02","212-298-2407","America/New_York",40.60860,-73.97938
7944,"Troy Clark Jr.","149-42 Hollywood Ave","Flushing, NY 11355","1940-05-03","212-437-3399","America/New_York",40.75519,-73.81163
7945,"Chelsea Harris","26-81 Brookhaven Ave","Far Rockaway, NY 11691","1954-06-17","631-475-5089","America/New_York",40.59872,-73.75509
7946,"Anthony Rice","240 Rear-B Underhill Ave","Brooklyn, NY 11238","1961-09-13","838-933-7976","America/New_York",40.67519,-73.96496
7947,"Rebecca Sarah Smith","3575 11th Way S","North Charleston, SC 29405","1995-07-15","803-716-6376","America/New_York",32.90670,-80.07220
7948,"Daniel Wood","3186A Cortelyou Rd","Brooklyn, NY 11226","1954-06-11","516-279-3242","America/New_York",40.64461,-73.95368
7949,"Stacy Snow","30 Cooper Pl","Bronx, NY 10475","1963-07-15","516-993-6895","America/New_York",40.87721,-73.82458
7950,"Amanda Miller","826 Sinclair Ave","Staten Island, NY 10309","1994-12-18","917-968-4949","America/New_York",40.53970,-74.21032
7951,"Rhonda Holden","1042 W Lee Rd","Virginia Beach, VA 23464","1958-09-19","703-538-9810","America/New_York",36.73350,-76.04350
7952,"Emily Dunn","156A E 7th St","Manhattan, NY 10009","1969-05-24","716-577-1834","America/New_York",40.72670,-73.98410
7953,"Kaylee Soto","4574 NW 8th Dr","Washington, DC 20408","1954-05-04","771-863-6559","America/New_York",38.90470,-77.01630
7954,"Justin Martinez","483A Ridgewood Ave","Brooklyn, NY 11208","1983-12-31","516-935-0472","America/New_York",40.68308,-73.87570
7955,"Joseph Trujillo","592B E 21st St","Brooklyn, NY 11226","2001-06-18","838-989-0038","America/New_York",40.65179,-73.95795
7956,"Luke Mosley","250-27 Ruby St","Brooklyn, NY 11208","1960-05-31","315-469-2174","America/New_York",40.66708,-73.86127
7957,"Cheryl Alvarado","1453 Park Ave","Fresno, CA 93728","1963-02-22","831-687-2083","America/Los_Angeles",36.78300,-119.79390
7958,"Anthony Williams","2361 NW 69th Ln","Lutz, FL 33647","1959-04-26","305-869-6092","America/New_York",28.13960,-82.44670
7959,"Karen Roberson","22-2 92nd St","East Elmhurst, NY 11369","1949-04-09","315-634-2659","America/New_York",40.76174,-73.87724
7960,"Linda Johnson","2296 86th St","Brooklyn, NY 11214","1983-03-12","914-653-7075","America/New_York",40.60757,-73.99531
7961,"Matthew Garza","1655 S 4th St","Twin Falls, ID 83301","1982-02-25","986-845-3706","America/Boise",42.56450,-114.46130
7962,"Eric Nichols","292 Powers St","Brooklyn, NY 11211","1995-10-09","516-337-3278","America/New_York",40.71224,-73.94229
7963,"Jennifer Miller","3297A Grace Ave","Bronx, NY 10469","2000-05-15","516-305-8008","America/New_York",40.87649,-73.83637
7964,"Alan Shaffer","522 1st Dr S","Glen Cove, NY 11542","1960-10-07","680-684-9834","America/New_York",40.87090,-73.62870
7965,"Ryan Martinez","1191 Grand Concession","Bronx, NY 10456","1950-11-18","212-888-8246","America/New_York",40.83311,-73.91982
7966,"Jenny Dominguez","3143A Church Ave","Brooklyn, NY 11226","1964-04-04","838-814-9451","America/New_York",40.65018,-73.96277
7967,"Katherine Amber Hansen","73A Spring St","Manhattan, NY 10012","1989-05-30","680-437-5855","America/New_York",40.72327,-73.99561
7968,"Jose Singleton III","72 Rear St Felix St","Brooklyn, NY 11217","1990-03-12","838-637-3927","America/New_York",40.68714,-73.97763
7969,"Daniel Brown Jr.","113E Tysens Ln","Staten Island, NY 10306","1954-10-24","917-408-7645","America/New_York",40.56840,-74.11272
7970,"Drew Carter","1428A Dean St","Brooklyn, NY 11213","1997-07-08","838-452-1038","America/New_York",40.67602,-73.93916
7971,"Robert Garcia","16A St James Pl","Brooklyn, NY 11205","1962-10-03","585-866-9548","America/New_York",40.68899,-73.96525
7972,"Nicole Garcia","474½ Pulaski St","Brooklyn, NY 11221","1950-12-04","347-779-1457","America/New_York",40.69438,-73.93275
7973,"Douglas Larson","4814 NW 85th St","Kissimmee, FL 34746","1950-08-18","904-432-7056","America/New_York",28.30410,-81.41690
7974,"Teresa Villarreal","3057 SE 10th Ln","South Uniontown, PA 15401","1981-11-14","215-487-6387","America/New_York",39.89390,-79.74650
7975,"Steve Thompson","121 Decatur St","Brooklyn, NY 11216","1986-10-09","516-327-3954","America/New_York",40.68045,-73.94041
7976,"Martha Nicole King","4216 Cypress St","Sacramento, CA 95822","1979-03-05","510-313-7938","America/Los_Angeles",38.56770,-121.46850
7977,"Cody Miller","250A Van Buren St","Brooklyn, NY 11221","1984-08-06","516-844-3584","America/New_York",40.68980,-73.93666
7978,"Douglas Hunt","28 W Kingsbridge Rd","Bronx, NY 10468","1959-05-17","914-224-8463","America/New_York",40.86810,-73.90175
7979,"Melissa West","1979 SE 9th Ave","San Francisco, CA 94103","1990-11-24","279-265-2231","America/Los_Angeles",37.75580,-122.44490
7980,"Brett Martinez","53-69 Nurge Ave","Maspeth, NY 11378","1977-10-24","838-407-3584","America/New_York",40.71465,-73.91143
7981,"Cassandra Johnson","4752 E 13th Pl","Colorado Springs, CO 80917","1963-12-08","970-887-4026","America/Denver",38.86740,-104.76050
7982,"Timothy Nguyen","2208 E 60th Pl","Brooklyn, NY 11234","1949-12-29","315-470-5029","America/New_York",40.61135,-73.91154
7983,"Elizabeth Jones","76-13 64th Pl","Ridgewood, NY 11385","1947-10-09","315-866-3570","America/New_York",40.70205,-73.89140
7984,"Anita Delgado","146-46 Archer Ave","Jamaica, NY 11435","1988-03-09","212-731-4057","America/New_York",40.70097,-73.80949
7985,"Jimmy Edwards","1181 Linden Blvd","Brooklyn, NY 11212","1979-11-13","347-872-5252","America/New_York",40.65460,-73.90302
7986,"Brenda Stephenson","186-28 69th Ave","Fresh Meadows, NY 11365","1972-11-08","585-748-4825","America/New_York",40.73787,-73.78161
7987,"Holly Mendoza","60-55 Grand Ave","Maspeth, NY 11378","1967-11-13","332-692-5791","America/New_York",40.72546,-73.89773
7988,"Joseph Ford II","105-9 146th St","Jamaica, NY 11435","1946-02-06","516-437-0177","America/New_York",40.69282,-73.80732
7989,"Heather Deleon","1870A White Plains Rd","Bronx, NY 10462","1979-10-07","914-619-1650","America/New_York",40.84024,-73.86701
7990,"Courtney Hanna","60-28 Laurel Hill Blvd","Woodside, NY 11377","1952-06-07","315-979-2268","America/New_York",40.73850,-73.89965
7991,"Donna Burns","1926 SE Lee Rd","Vienna, VA 22180","1949-07-05","276-303-8591","America/New_York",38.89960,-77.25970
7992,"Randall Johnson","1005A 42nd St","Brooklyn, NY 11219","1971-07-11","212-489-1491","America/New_York",40.64021,-73.99490
7993,"Candice Robertson","9 Bedford Pl","Brooklyn, NY 11216","1980-03-22","838-437-1675","America/New_York",40.67984,-73.95442
7994,"Tammy Garcia","421 Marcy Ave","Brooklyn, NY 11206","1986-11-05","516-941-2160","America/New_York",40.69846,-73.95007
7995,"Darius Adams","151-9 N Conduit Ave","Jamaica, NY 11434","1949-03-28","929-988-1343","America/New_York",40.66771,-73.78440
7996,"Brenda Horne","108-35 Corona Ave","Corona, NY 11368","1956-05-24","929-410-3681","America/New_York",40.74086,-73.86643
7997,"Crystal Hernandez","3076 5th Pl S","Salt Lake City, UT 84128","1977-09-20","801-929-1937","America/Denver",40.77760,-111.93110
7998,"Mason Henderson","3633 7th Rd SW","Tampa, FL 33606","1993-08-13","727-821-6103","America/New_York",27.99450,-82.44470
7999,"Ana Richardson","34-14 89th St","Jackson Heights, NY 11372","1954-02-18","838-645-4374","America/New_York",40.75321,-73.87776
8000,"Randy Cruz","2667 Park Way","Bryan, TX 77801","1985-11-06","817-566-6723","America/Chicago",30.66500,-96.38070
8001,"Luis Hale Jr.","115-65 227th St","Cambria Heights, NY 11411","1963-12-04","929-963-3135","America/New_York",40.69133,-73.73143
8002,"Darius Price","140-6 69th Ave","Flushing, NY 11367","1993-06-23","516-998-2225","America/New_York",40.73096,-73.82528
8003,"Ethan Hall","3790 Park St N","Queens, NY 11366","1950-10-26","585-280-3726","America/New_York",40.74980,-73.79760
8004,"Sarah Harrison","773 Sheridan Ave","Brooklyn, NY 11208","1968-11-03","315-321-9852","America/New_York",40.66894,-73.86379
8005,"Amy Rodriguez","109-34 101st Ave","South Richmond Hill, NY 11419","1999-11-19","914-826-8593","America/New_York",40.69274,-73.82731
8006,"Scott Fisher","28-6 77th St","East Elmhurst, NY 11370","1955-08-07","315-509-9279","America/New_York",40.76532,-73.89229
8007,"Teresa Simmons","360A 3rd Ave","Manhattan, NY 10016","1992-12-13","516-639-4503","America/New_York",40.74260,-73.97672
8008,"Jason Deleon","2812A W 16th St","Brooklyn, NY 11224","1993-10-06","631-301-0056","America/New_York",40.57941,-73.98393
8009,"William Heath","45 Hawthorne St","Brooklyn, NY 11225","1957-03-22","585-488-7719","America/New_York",40.65772,-73.95620
8010,"Taylor Karen Horne","2890 Heath Ave","Bronx, NY 10463","1988-03-11","607-883-6403","America/New_York",40.87621,-73.90470
8011,"Rachel Bentley","385 E 91st St","Manhattan, NY 10128","1954-10-15","212-598-5069","America/New_York",40.77961,-73.94869
8012,"Jacob Garcia","2804 7th Ln","Converse, LA 71419","1982-07-11","504-694-6596","America/Chicago",31.77950,-93.70010
8013,"Brian Keller","33-49 137th St","Flushing, NY 11354","1963-11-05","838-970-9205","America/New_York",40.76943,-73.83194
8014,"Deborah Rodriguez","2883 3rd Way S","Crestwood, IL 60418","1982-07-01","447-811-2937","America/Chicago",41.64540,-87.73970
8015,"Curtis Rivera","131-45 Guy R Brewer Blvd","Jamaica, NY 11434","1981-03-20","585-761-1698","America/New_York",40.66806,-73.76911
8016,"Mckenzie Villarreal","107-4 Shore Front Pkwy","Rockaway Park, NY 11694","1967-11-29","917-986-8014","America/New_York",40.58134,-73.82405
8017,"William Nguyen","46-6 40th St","Sunnyside, NY 11104","1966-08-10","516-493-9556","America/New_York",40.74616,-73.92375
8018,"Jeffrey Morrison","293 1st Ave","Manhattan, NY 10003","1999-08-27","585-642-3687","America/New_York",40.72361,-73.98455
8019,"Tracy Johnson","137-44 Lafayette St","Ozone Park, NY 11417","1982-09-17","845-583-0464","America/New_York",40.67226,-73.84455
8020,"Jennifer Hall","1368 E 7th Ln","Durham, NC 27701","1968-12-31","704-427-3164","America/New_York",35.97920,-78.90220
8021,"Phillip Stokes","3423 SW Park Ave","St. Louis, MO 63112","1997-01-19","816-879-5592","America/Chicago",38.63590,-90.24510
8022,"Andrew Cardenas","1913 Patterson Ave","Bronx, NY 10473","1987-06-12","516-327-4812","America/New_York",40.81349,-73.85960
8023,"Patricia Hall","178½ E 49th St","Manhattan, NY 10022","1987-05-10","838-826-9630","America/New_York",40.75736,-73.96665
8024,"Nancy Castro","3327B Pearsall Ave","Bronx, NY 10469","1960-10-15","212-238-1174","America/New_York",40.86011,-73.85167
8025,"Timothy Campbell","3187 Rear Ampere Ave","Bronx, NY 10465","1999-11-20","315-438-1783","America/New_York",40.84631,-73.82193
8026,"Angela Crawford","63-74 Booth St","Rego Park, NY 11374","1952-04-18","585-999-8041","America/New_York",40.72713,-73.86562
8027,"Lance Johnson Jr.","857B Columbus Ave","Manhattan, NY 10025","1997-08-03","585-637-2308","America/New_York",40.79646,-73.96157
8028,"Shelby Ellis","503 8th Ave","Manhattan, NY 10018","1937-11-14","315-366-0932","America/New_York",40.75519,-73.99247
8029,"Curtis Rivera","449½ Pulaski St","Brooklyn, NY 11221","1955-03-02","516-538-2910","America/New_York",40.69399,-73.93274
8030,"Melissa Brown","303 W 88th St","Manhattan, NY 10024","1987-04-03","315-272-8648","America/New_York",40.78721,-73.97633
8031,"Shawn Gonzalez","816 E 219th St","Bronx, NY 10467","1966-11-16","845-519-9190","America/New_York",40.88202,-73.86118
8032,"Jesse Richards","1549 Vyse Ave","Bronx, NY 10460","1996-12-24","347-207-5797","America/New_York",40.83516,-73.88065
8033,"Ashley Sanders","2698A Broadway","Manhattan, NY 10025","1968-05-18","914-418-6698","America/New_York",40.79490,-73.96727
8034,"Sean Williams","1907 E Maple Rd","Flint, MI 48505","1952-04-17","517-660-3767","America/Detroit",43.02360,-83.69210
8035,"Michael Campbell","228 Riverside Blvd","Manhattan, NY 10069","1994-06-08","516-278-1603","America/New_York",40.77662,-73.98922
8036,"Leah Arellano","28 Keen Ct","Brooklyn, NY 11229","1963-09-03","838-536-1529","America/New_York",40.58736,-73.92622
8037,"Michaela Hernandez","138-91 Guy R Brewer Blvd","Jamaica, NY 11434","1948-06-28","718-574-6515","America/New_York",40.67013,-73.78336
8038,"Edwin Fowler","4 Charles Pl","Brooklyn, NY 11221","1955-03-13","838-644-6965","America/New_York",40.69774,-73.93135
8039,"David Herman","362B E 153rd St","Bronx, NY 10455","1943-04-09","838-636-7150","America/New_York",40.81900,-73.91775
8040,"Steven Diaz","2427 Valentine Ave","Bronx, NY 10458","1991-09-29","516-561-4557","America/New_York",40.85760,-73.88951
8041,"Nicole Valentine","2870 Maple Ave","Philadelphia, PA 19102","1953-06-09","814-916-8549","America/New_York",40.00770,-75.13390
8042,"Sam Burton","2581 Adam Clayton Powell Jr Blvd","Manhattan, NY 10039","1984-10-27","838-203-7726","America/New_York",40.82169,-73.93895
8043,"Keith Bell","1631 Dogwood Ave S","Selmer, TN 38375","1955-10-10","615-484-4794","America/Chicago",35.17080,-88.59550
8044,"Kimberly Rodriguez","249A E 4th St","Manhattan, NY 10009","1994-11-02","838-472-0359","America/New_York",40.72186,-73.98430
8045,"Bradley Lewis","45 Park Ln","New York, NY 10305","1946-01-12","607-660-2913","America/New_York",40.69430,-73.92490
8046,"Deborah Johnson","444 W 22nd St","Manhattan, NY 10011","1963-11-07","516-609-7225","America/New_York",40.74312,-73.99870
8047,"Maria Williams","20-27 49th St","East Elmhurst, NY 11370","1985-08-31","646-779-3067","America/New_York",40.76922,-73.89936
8048,"Stephen Lang","385 E 201st St","Bronx, NY 10458","1997-12-04","212-815-4321","America/New_York",40.87226,-73.88260
8049,"Keith Downs","15 W 10th St","Manhattan, NY 10011","1997-01-10","914-754-5826","America/New_York",40.73392,-73.99712
8050,"Ashley Ho","3658 Cortelyou Rd","Brooklyn, NY 11203","1968-05-20","332-948-1011","America/New_York",40.64458,-73.94355
8051,"Tyler Cox Jr.","1655 Marine Pkwy","Brooklyn, NY 11234","1975-07-11","838-209-4714","America/New_York",40.61403,-73.93994
8052,"Joseph Wilson","2034A Amsterdam Ave","Manhattan, NY 10032","1989-08-18","585-315-2827","America/New_York",40.84126,-73.93602
8053,"Daniel Williams","35 W 119th St","Manhattan, NY 10026","1984-04-29","929-613-5196","America/New_York",40.80705,-73.95510
8054,"Ricardo Gallagher Jr.","1763B 3rd Ave","Manhattan, NY 10029","1960-09-24","516-413-8119","America/New_York",40.79353,-73.94483
8055,"Kelly Torres","122-5 116th Ave","South Ozone Park, NY 11420","1987-11-07","516-924-4409","America/New_York",40.67836,-73.81289
8056,"Cassidy Montgomery","4283 Park Ln NE","Bulverde, TX 78163","1962-06-17","682-651-1611","America/Chicago",29.77440,-98.43640
8057,"Donna Murphy","8281 Shore Rd","Brooklyn, NY 11209","1951-02-06","680-297-3653","America/New_York",40.62217,-74.03793
8058,"Isaac Riggs","2143B Frederick Douglass Blvd","Manhattan, NY 10026","1997-03-30","716-591-2538","America/New_York",40.80245,-73.95661
8059,"Vanessa Robinson","730 Park Ave","Manhattan, NY 10021","1999-04-11","315-516-4892","America/New_York",40.77008,-73.96361
8060,"Holly Martinez","822B Southern Blvd","Bronx, NY 10459","1954-08-26","631-986-8217","America/New_York",40.82335,-73.89238
8061,"Christian Fischer","834 Union Ave","Bronx, NY 10456","1961-02-02","518-212-4123","America/New_York",40.82575,-73.90237
8062,"Brittany Dunn","54A South Ave","Staten Island, NY 10303","1975-05-22","838-581-2930","America/New_York",40.62315,-74.16765
8063,"Debbie Cannon","716 E New York Ave","Brooklyn, NY 11203","1963-07-03","585-850-8532","America/New_York",40.66218,-73.93871
8064,"Rebecca Torres","2919 7th St N","Queens, NY 11364","1964-03-11","315-519-4952","America/New_York",40.74980,-73.79760
8065,"Zoe April Price","59-43 Maurice Ave","Maspeth, NY 11378","1970-11-18","838-952-8128","America/New_York",40.72640,-73.90910
8066,"Julie Maldonado","148A W 71st St","Manhattan, NY 10023","1977-07-24","838-677-7419","America/New_York",40.77587,-73.98362
8067,"Patricia Fowler","432 NW Park Ln","Killeen, TX 76541","1988-09-05","281-481-6624","America/Chicago",31.07530,-97.72970
8068,"Robert Kirby","266 E 48th St","Manhattan, NY 10017","1959-03-23","917-974-7152","America/New_York",40.75452,-73.97310
8069,"Kevin Acosta","60-32 Woodside Ave","Woodside, NY 11377","1945-07-20","838-474-4611","America/New_York",40.74479,-73.89540
8070,"Mark Moore","282 Lamport Blvd","Staten Island, NY 10305","1973-10-13","516-231-1969","America/New_York",40.59148,-74.07878
8071,"Gabriela Evans","2552 NW Park Ave","Trenton, NJ 08629","1997-03-10","848-625-2262","America/New_York",40.22370,-74.76410
8072,"Frances Williams","813 78th Ln","Cape Coral, FL 33914","1969-05-06","689-856-9108","America/New_York",26.64430,-81.99570
8073,"Gregory Andersen","853 Kinsella St","Bronx, NY 10462","1952-10-01","585-794-3273","America/New_York",40.84579,-73.85950
8074,"Christopher Powers Jr.","86-17 80th St","Woodhaven, NY 11421","2001-08-08","332-540-8555","America/New_York",40.69538,-73.86114
8075,"Sergio Stevens","1236 8th Ln NE","Detroit, MI 48214","1957-01-08","947-679-7964","America/Detroit",42.38340,-83.10240
8076,"Barry Sanford","106-19 122nd St","South Richmond Hill, NY 11419","1983-12-14","838-428-3110","America/New_York",40.68400,-73.82106
8077,"Sheila Haas","1300 41st St","Brooklyn, NY 11219","1948-06-18","838-915-4350","America/New_York",40.63892,-73.98732
8078,"Robert Woods","3318 Park Ave E","Grand Prairie, TX 75050","1982-04-12","469-722-0883","America/Chicago",32.68710,-97.02080
8079,"Matthew Evans","2090A 84th St","Brooklyn, NY 11214","1994-11-17","347-428-0025","America/New_York",40.60885,-73.99460
8080,"Angela Rogers","2049 Strauss St","Brooklyn, NY 11212","1994-06-02","646-642-0029","America/New_York",40.66375,-73.91582
8081,"Gregory Cooper","328 Manhattan Ave","Manhattan, NY 10026","1985-02-22","315-413-5347","America/New_York",40.80282,-73.95545
8082,"Justin Cruz","665 Evergreen Ave","Brooklyn, NY 11207","1975-01-08","585-794-7655","America/New_York",40.68871,-73.91252
8083,"Kelly Ingram","1870 Dogwood St","Atlanta, GA 30314","1973-05-09","404-412-3073","America/New_York",33.76280,-84.42200
8084,"Nicholas Johnson","12F Dubois Ave","Staten Island, NY 10310","1980-02-22","212-241-5310","America/New_York",40.63007,-74.12846
8085,"Amanda Dunlap","666 W 176th St","Manhattan, NY 10033","1969-06-01","631-267-3237","America/New_York",40.84576,-73.93664
