customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
9833,"Abigail Sullivan","809⅓ Castleton Ave","Staten Island, NY 10310","1952-09-20","332-662-9569","America/New_York",40.63345,-74.11502
9834,"Dylan Shaw","144 S 8th St","Brooklyn, NY 11211","1970-02-26","838-491-1556","America/New_York",40.70949,-73.96203
9835,"Donna Gardner","250 E 96th St","Manhattan, NY 10128","1966-01-27","929-220-4286","America/New_York",40.78639,-73.94701
9836,"Kayla Pamela Molina","3048 NE 9th Ln","Delray Beach, FL 33444","1982-01-27","850-370-5208","America/New_York",26.45500,-80.09050
9837,"Michael White","181 New York Ave","Brooklyn, NY 11213","1999-01-10","212-619-2606","America/New_York",40.66710,-73.94733
9838,"James Rivera","3843 N Maple Ln","Farmington Hills, MI 48334","1980-06-03","989-501-3907","America/Detroit",42.48600,-83.37710
9839,"James Leblanc","2060 1st Way NE","Queens, NY 11695","1998-03-14","646-735-4841","America/New_York",40.74980,-73.79760
9840,"Kathy Morse","260 NW Park Pl","Madison, WI 53718","1946-05-04","262-885-8525","America/Chicago",43.08220,-89.39300
9841,"Karen Jones","842A Rogers Ave","Brooklyn, NY 11226","1965-01-12","315-564-6983","America/New_York",40.65011,-73.95113
9842,"Donald Thompson","130-2 219th St","Springfield Gardens, NY 11413","1995-06-27","631-473-0496","America/New_York",40.67652,-73.75002
9843,"Thomas Butler","2435 SW Oak St","Tulsa, OK 74126","1997-08-10","405-637-2552","America/Chicago",36.12830,-95.90420
9844,"Brian Parks","4143 Park Rd","Lowell, MA 01851","1979-07-01","978-318-7215","America/New_York",42.63890,-71.32170
9845,"Ryan Griffith","617 E 237th St","Bronx, NY 10466","1982-04-30","585-349-7946","America/New_York",40.89789,-73.85756
9846,"Pamela Byrd","21 Keats St","Staten Island, NY 10308","1957-12-20","716-771-7777","America/New_York",40.55157,-74.14192
9847,"Brent Ballard","13A Henry St","Brooklyn, NY 11201","1962-05-28","838-494-1032","America/New_York",40.69484,-73.99792
9848,"Jeremiah Baker","30-30 44th St","Astoria, NY 11103","1984-12-29","315-830-6661","America/New_York",40.76716,-73.91642
9849,"Christine Hansen","1263 Tabor Ct","Brooklyn, NY 11219","1961-11-25","914-744-2580","America/New_York",40.62863,-74.00051
9850,"Erin Webster","1328 Ocean Ave","Brooklyn, NY 11230","1994-01-28","585-664-2133","America/New_York",40.62380,-73.95514
9851,"Matthew Phillips","3884 Rear Park Ave","Bronx, NY 10457","1952-04-20","838-646-2845","America/New_York",40.83872,-73.90225
9852,"Sydney Ramos","165½ E 69th St","Manhattan, NY 10021","1983-07-03","838-956-4080","America/New_York",40.76714,-73.96287
9853,"William Harris","4586 Waldo Ave","Bronx, NY 10471","1970-04-11","914-498-7700","America/New_York",40.89605,-73.90175
9854,"Ana Watkins","735 Dean St","Brooklyn, NY 11238","1983-11-17","838-308-6727","America/New_York",40.67795,-73.95886
9855,"Stacey Hernandez","3521 Baychester Ave","Bronx, NY 10466","1991-09-30","631-412-5871","America/New_York",40.89325,-73.84104
9856,"Gary Olsen","124 S 12th Ave","Las Vegas, NV 89129","1946-01-17","702-504-6852","America/Los_Angeles",36.23330,-115.26540
9857,"Michael Bowman","143-30 119th Ave","Jamaica, NY 11436","1960-08-10","914-734-1376","America/New_York",40.67866,-73.79460
9858,"Evan Hawkins","1660A Dean St","Brooklyn, NY 11213","1956-11-09","838-890-0069","America/New_York",40.67620,-73.92876
9859,"Nicole Lewis","52-60 62nd St","Maspeth, NY 11378","1946-01-04","914-524-0473","America/New_York",40.73285,-73.90162
9860,"Nick Gallagher","137A Lynch St","Brooklyn, NY 11206","1984-02-21","315-703-3670","America/New_York",40.70431,-73.95694
9861,"Ricky Black Jr.","150-7 45th Ave","Flushing, NY 11355","1975-09-25","934-790-6945","America/New_York",40.75321,-73.81255
9862,"John Graham","261C E Broadway","Manhattan, NY 10002","1961-12-21","680-924-5876","America/New_York",40.71411,-73.98628
9863,"Joshua Ferrell","1690 Arnow Ave","Bronx, NY 10469","2000-12-02","315-303-5092","America/New_York",40.86825,-73.84793
9864,"Jessica Jessica Smith","4347 Park Ave S","New York, NY 11210","1975-02-14","585-303-2316","America/New_York",40.69430,-73.92490
9865,"Dillon Mcbride","101½ Smith St","Brooklyn, NY 11201","1974-06-15","914-687-0991","America/New_York",40.68523,-73.99147
9866,"Beth Foster","598 2nd Ave","Manhattan, NY 10016","1964-05-14","516-991-6607","America/New_York",40.74294,-73.97480
9867,"Tammy Moore","2527A Adam Clayton Powell Jr Blvd","Manhattan, NY 10039","1950-07-12","838-233-0364","America/New_York",40.82458,-73.93526
9868,"Tracy Robinson","1117 Clay Ave","Bronx, NY 10456","1949-03-13","716-525-1889","America/New_York",40.83636,-73.90976
9869,"Erik Hill","2635 Oak Rd W","Chicago, IL 60601","1962-02-26","309-239-8043","America/Chicago",41.83750,-87.68660
9870,"Kyle Johnson","1423 Elm Ave","Brooklyn, NY 11230","1952-06-13","315-405-4363","America/New_York",40.61714,-73.95821
9871,"Mariah Jennifer Hoffman","1247A E 222nd St","Bronx, NY 10469","1964-07-19","838-267-5874","America/New_York",40.88130,-73.84126
9872,"Ashley Powers","526A 2nd Ave","Manhattan, NY 10016","1966-02-16","212-661-6477","America/New_York",40.74680,-73.97727
9873,"Nathan Hanson","319A Brook Ave","Bronx, NY 10454","1984-02-23","838-625-4957","America/New_York",40.80736,-73.91960
9874,"Crystal Hall","138-11 86th Rd","Jamaica, NY 11435","1975-03-23","516-623-6080","America/New_York",40.70746,-73.81469
9875,"Ralph Turner","2453 Jackson Pl","Dora, AL 35062","1954-08-27","938-559-3461","America/Chicago",33.72880,-87.08420
9876,"Zachary Richardson","547 E 175th St","Bronx, NY 10457","1995-07-09","838-202-3099","America/New_York",40.84476,-73.89326
9877,"Jeff Fuller","2687 11th Pl","Hollywood Park, TX 78232","1953-03-27","817-986-1823","America/Chicago",29.59940,-98.48410
9878,"Michael Salazar","3880 W 2nd St","Los Angeles, CA 90029","1970-12-16","805-522-5191","America/Los_Angeles",34.11410,-118.40680
9879,"Kathleen Carrillo","2304 N 3rd St","South Bend, IN 46615","1956-05-20","463-748-8451","America/Indiana/Indianapolis",41.67670,-86.26960
9880,"Christopher Shelton","618 Beach 64th St","Arverne, NY 11692","1964-09-10","315-290-1116","America/New_York",40.59346,-73.79365
9881,"Brian Jones","3712 NW Magnolia St","D'Iberville, MS 39540","2000-03-03","601-293-5884","America/Chicago",30.47090,-88.90110
9882,"Carla Higgins","156-52 Grand Central Pkwy","Jamaica, NY 11432","1966-11-11","212-807-9596","America/New_York",40.71998,-73.80503
9883,"Scott Freeman","3719 NE Main St","Blackhawk, SD 57718","1952-05-17","605-597-5926","America/Denver",44.15140,-103.33400
9884,"Jennifer Waters","3188 SW Park Ln","Chicago, IL 60622","1956-09-02","847-673-1084","America/Chicago",41.83750,-87.68660
9885,"Jennifer Shannon Bryant","86-1 57th Rd","Elmhurst, NY 11373","1988-07-17","838-449-5402","America/New_York",40.73061,-73.87576
9886,"Susan Molly Peters","146-49 Hawthorn Ave","Flushing, NY 11355","1989-08-17","516-287-1081","America/New_York",40.75430,-73.81573
9887,"Angela Rosales","2550 19th Way","Bonita Springs, FL 34134","1958-12-09","352-947-7005","America/New_York",26.35580,-81.78590
9888,"Patrick Hernandez","1744A Broadway","Manhattan, NY 10019","1973-04-11","516-388-9177","America/New_York",40.76126,-73.98375
9889,"Karen Kelsey Bradshaw","111 Terrace Pl","Brooklyn, NY 11218","1964-01-09","845-680-9148","America/New_York",40.65524,-73.97713
9890,"Lisa Bennett","6782 5th Ave","Brooklyn, NY 11220","1962-03-09","585-842-0315","America/New_York",40.63719,-74.01873
9891,"Crystal Wilson","263 Great Kills Rd","Staten Island, NY 10308","1990-04-06","680-234-0764","America/New_York",40.54542,-74.14050
9892,"Anna Booth","73 Park Pl S","Haltom City, TX 76148","1984-08-04","903-814-7434","America/Chicago",32.81760,-97.27070
9893,"Robert Reed","1076A President St","Brooklyn, NY 11225","1946-05-10","315-909-9710","America/New_York",40.66911,-73.95402
9894,"Molly Rodriguez","32-38 12th St","Astoria, NY 11106","1976-06-09","585-242-9143","America/New_York",40.76819,-73.93818
9895,"Nicole Berger","212 NE 1st St","Philadelphia, PA 19124","1963-06-28","267-480-8703","America/New_York",40.00770,-75.13390
9896,"Michael Moody","38 W 68th St","Manhattan, NY 10023","2000-03-18","315-493-7713","America/New_York",40.77451,-73.98017
9897,"Lisa Harrison","1279 Manor Ave","Bronx, NY 10472","1980-12-29","914-968-2736","America/New_York",40.83259,-73.87702
9898,"Joshua Pugh","220½ 19th St","Brooklyn, NY 11232","1993-05-23","315-797-6502","America/New_York",40.66422,-73.99408
9899,"Stephanie Woodard","512 Elmwood Ave","Brooklyn, NY 11230","1996-03-29","838-252-2722","America/New_York",40.62742,-73.97469
9900,"Michael Martinez","1950 SE 13th Ave","Paragould, AR 72450","1963-12-14","479-412-1066","America/Chicago",36.05550,-90.51490
9901,"Phillip Meyer","2104A Ave Y","Brooklyn, NY 11235","1968-08-09","838-560-4966","America/New_York",40.58999,-73.95256
9902,"Suzanne Boyd","3225 Kings Highway","Brooklyn, NY 11210","1957-01-06","585-543-2975","America/New_York",40.62284,-73.94209
9903,"Samuel Bass","105-23 67th Rd","Forest Hills, NY 11375","1993-12-17","838-917-3677","America/New_York",40.72478,-73.84817
9904,"Julia Buckley","430B Bergen St","Brooklyn, NY 11217","1961-02-24","838-788-8603","America/New_York",40.68192,-73.97431
9905,"Christine Nguyen","139½ Mott St","Manhattan, NY 10013","1961-07-07","315-219-7228","America/New_York",40.71932,-73.99833
9906,"Scott Wilson","2608 S Park St","Fall City, WA 98024","1953-08-30","564-339-2281","America/Los_Angeles",47.57170,-121.91330
9907,"Daniel Cox","404 Apache St W","Phoenix, AZ 85006","1958-12-07","928-336-9953","America/Phoenix",33.57220,-112.08920
9908,"John Brown","1609 Popham Ave","Bronx, NY 10453","1963-10-02","212-861-3548","America/New_York",40.84858,-73.91902
9909,"Sarah Delacruz","227-33 118th Ave","Cambria Heights, NY 11411","1960-08-12","585-602-2251","America/New_York",40.69109,-73.74264
9910,"Donald Gutierrez","3299 Rear Coney Island Ave","Brooklyn, NY 11235","1937-04-19","631-857-1212","America/New_York",40.58978,-73.96031
9911,"Brittany Mills","1587 NW 2nd Way","Van Buren, AR 72956","1953-01-27","870-594-5682","America/Chicago",35.44830,-94.35280
9912,"Travis Barrett","1100 5th Ave","San Antonio, TX 78232","1964-07-13","682-694-6816","America/Chicago",29.46320,-98.52380
9913,"Dawn Griffin","257-47 74th Ave","Glen Oaks, NY 11004","1988-01-24","315-305-8782","America/New_York",40.74745,-73.71671
9914,"Karen Bell","3 Wall St","Manhattan, NY 10005","1967-02-15","315-479-1791","America/New_York",40.70668,-74.00744
9915,"Brenda Wood","250 Senator St","Brooklyn, NY 11220","1942-03-10","914-771-2256","America/New_York",40.63620,-74.02885
9916,"Billy Townsend","1446B Carroll St","Brooklyn, NY 11213","1970-04-05","585-482-1903","America/New_York",40.66635,-73.94278
9917,"Robert Chavez","1040 97th Way SE","Tampa, FL 33602","1961-07-22","656-669-7629","America/New_York",27.99450,-82.44470
9918,"Michael Anderson","547 7th Way E","Fayetteville, AR 72704","1990-11-27","479-738-5795","America/Chicago",36.07140,-94.16610
9919,"Donna Nguyen","480 1st Way E","Hialeah Gardens, FL 33018","1959-06-05","407-568-9317","America/New_York",25.88780,-80.35690
9920,"Jessica Evans","3859 Glenwood Rd","Brooklyn, NY 11210","1983-11-08","315-888-6321","America/New_York",40.63474,-73.95446
9921,"Kathleen Gomez","85-2 214th St","Queens Village, NY 11427","1989-07-13","838-826-9108","America/New_York",40.72886,-73.75084
9922,"Elizabeth Smith","1934 E Park Way","Denton, TX 76210","1959-01-13","682-990-7522","America/Chicago",33.21750,-97.14180
9923,"Sarah Carpenter","2706 Woodhull Ave","Bronx, NY 10469","1974-08-11","914-353-6104","America/New_York",40.85964,-73.84213
9924,"Andrew Gonzalez","542-1 Willow Rd E","Staten Island, NY 10314","1980-06-03","315-555-2507","America/New_York",40.61913,-74.14916
9925,"Mason Oconnor","634 Willoughby Ave","Brooklyn, NY 11206","1942-04-20","518-258-2624","America/New_York",40.69561,-73.94457
9926,"Gabriella Hughes","410½ E 118th St","Manhattan, NY 10035","1960-08-06","929-430-0424","America/New_York",40.80065,-73.93564
9927,"Julie Davis","4004 SE Park St","Milwaukee, WI 53204","1957-01-18","534-353-9282","America/Chicago",43.06420,-87.96750
9928,"Edward Mathis","686A Eagle Ave","Bronx, NY 10455","1991-10-03","646-972-3649","America/New_York",40.81752,-73.91074
9929,"Joseph Watkins","400A Convent Ave","Manhattan, NY 10031","1974-03-12","914-445-9256","America/New_York",40.82804,-73.94896
9930,"Benjamin Lamb","4545 Ave J","Brooklyn, NY 11234","1951-11-29","631-581-6171","America/New_York",40.62798,-73.92026
9931,"Jeremy Burch","28-83 36th St","Astoria, NY 11103","1973-05-22","516-544-4187","America/New_York",40.76774,-73.91405
9932,"Pedro Pham","425 W 162nd St","Manhattan, NY 10032","1945-01-17","585-717-0503","America/New_York",40.83828,-73.93820
9933,"Taylor Janet Flores","411 Kingsborough 4th Walk","Brooklyn, NY 11233","1994-08-23","347-733-7310","America/New_York",40.67539,-73.92508
9934,"Pamela Harris","2824 W 16th St","Brooklyn, NY 11224","1965-07-16","631-704-4488","America/New_York",40.57707,-73.98399
9935,"Ashley Doyle","1669 Ave L","Brooklyn, NY 11230","1967-06-20","838-805-9025","America/New_York",40.61989,-73.96753
9936,"Daniel Mccann","329 Bond St","Brooklyn, NY 11231","1990-11-24","838-923-3492","America/New_York",40.68018,-73.99014
9937,"Meredith Marks","245½ 19th St","Brooklyn, NY 11215","1956-10-28","680-986-1534","America/New_York",40.65867,-73.98913
9938,"Kirk Shah","2465 Webb Ave","Bronx, NY 10468","2001-02-05","716-749-4977","America/New_York",40.87301,-73.90455
9939,"Charles Walker","2749 Throop Ave","Bronx, NY 10469","1959-01-23","680-301-8826","America/New_York",40.86309,-73.85071
9940,"Adriana Harrison","560 Ave P","Brooklyn, NY 11223","1960-11-19","212-566-4561","America/New_York",40.60818,-73.97693
9941,"Terrance Dawson","1098B Southern Blvd","Bronx, NY 10459","1993-01-27","607-834-6297","America/New_York",40.82802,-73.89449
9942,"David Jones","3073 Jerome Ave","Bronx, NY 10468","1968-09-25","914-419-1543","America/New_York",40.87452,-73.89482
9943,"Andrew Turner","52-40 72nd St","Maspeth, NY 11378","1952-01-29","347-996-6962","America/New_York",40.72406,-73.89165
9944,"Kathleen Young","46 Goller Pl","Staten Island, NY 10314","1960-09-24","838-349-8792","America/New_York",40.60657,-74.15958
9945,"John Ford","35-66 163rd St","Flushing, NY 11358","2001-08-14","838-570-1693","America/New_York",40.76415,-73.80418
9946,"Michael Castillo","1987B Jerome Ave","Bronx, NY 10453","1958-07-04","585-525-1742","America/New_York",40.85715,-73.90656
9947,"Jared Phillips","2668 Heath Ave","Bronx, NY 10463","1998-05-20","838-664-6800","America/New_York",40.87328,-73.90118
9948,"Jimmy Barr II","399B E 2nd St","Brooklyn, NY 11218","1994-07-09","516-458-2630","America/New_York",40.63784,-73.97717
9949,"Robert Bond","3606B Ely Ave","Bronx, NY 10466","1984-11-22","716-607-0560","America/New_York",40.88761,-73.84653
9950,"Stephanie Lopez","206-26 28th Ave","Bayside, NY 11360","1984-11-18","914-557-6218","America/New_York",40.77782,-73.78668
9951,"Jesse Garcia","94-30 96th St","Ozone Park, NY 11416","1999-11-29","845-276-1501","America/New_York",40.68812,-73.84645
9952,"Wesley Campbell Jr.","978A 39th St","Brooklyn, NY 11219","1981-09-06","631-538-8079","America/New_York",40.64498,-73.99118
9953,"Brenda Black","1029B Amsterdam Ave","Manhattan, NY 10025","1965-02-24","716-699-5822","America/New_York",40.80601,-73.97148
9954,"Robert Rivera","47-14 47th St","Woodside, NY 11377","1958-01-18","716-824-4445","America/New_York",40.73863,-73.91819
9955,"Christopher Bowers","3445 SE 1st Dr","Port Arthur, TX 77655","1973-02-17","430-691-1327","America/Chicago",29.85540,-93.92640
9956,"Vanessa Smith","57A Lincoln Pl","Brooklyn, NY 11217","1992-02-16","516-582-2613","America/New_York",40.67493,-73.97380
9957,"Angela Jones","1203 E 2nd Ln","Reidland, KY 42003","1970-07-05","502-865-6590","America/Chicago",37.00850,-88.52610
9958,"Kimberly Colon","10 SW 68th St","Vero Beach South, FL 32966","1941-02-15","305-279-9157","America/New_York",27.61320,-80.41630
9959,"Lucas Silva","2065 NW Park Ln","Brooklyn, NY 11206","1969-05-16","332-543-4246","America/New_York",40.65010,-73.94960
9960,"Kyle Stone","151-32 26th Ave","Flushing, NY 11354","1992-04-20","516-864-2246","America/New_York",40.77393,-73.84691
9961,"Tyler Mcmillan","2472A Ave Y","Brooklyn, NY 11235","1998-08-17","838-567-6143","America/New_York",40.59165,-73.93728
9962,"Jessica Jimenez","1198 W 2nd Dr","Salem, OR 97302","1979-05-11","971-565-6108","America/Los_Angeles",44.92330,-123.02440
9963,"Walter Ramirez","2766 W 16th St","Brooklyn, NY 11224","1958-12-10","315-303-6287","America/New_York",40.58109,-73.98425
9964,"Ryan Bass","1244 W Maple Ln","McKeesport, PA 15132","1983-03-17","570-310-1770","America/New_York",40.34180,-79.84400
9965,"Jennifer Thornton","39-58 46th St","Sunnyside, NY 11104","1978-07-11","838-814-5111","America/New_York",40.74369,-73.91913
9966,"Robert Johnson","2126 Cross Bronx Expy","Bronx, NY 10472","1997-09-14","631-577-6878","America/New_York",40.83494,-73.86390
9967,"Sean Cruz","1598 Canarsie Rd","Brooklyn, NY 11236","1991-10-29","914-332-6994","America/New_York",40.63428,-73.89533
9968,"Benjamin Rivas II","662 W 162nd St","Manhattan, NY 10032","1952-11-18","914-934-3008","America/New_York",40.83615,-73.93964
9969,"Charles Wolfe Jr.","141 N Mada Ave","Staten Island, NY 10310","1970-11-09","347-312-8185","America/New_York",40.63392,-74.10726
9970,"Lucas Ayers","2077 80th St","Brooklyn, NY 11214","1979-10-07","315-834-5991","America/New_York",40.60904,-74.00149
9971,"Sylvia Stephens","2112 W 6th Ave","Atlanta, GA 30309","1952-07-02","762-678-1322","America/New_York",33.76280,-84.42200
9972,"Peter Mcclain","6 Rear Ryerson St","Brooklyn, NY 11205","1975-09-01","516-387-9162","America/New_York",40.69077,-73.96431
9973,"Melissa Jones","2071A Crotona Ave","Bronx, NY 10457","1955-02-09","516-792-3843","America/New_York",40.84120,-73.89402
9974,"Brian Nash","5102 Broadway","Manhattan, NY 10034","1976-01-11","516-391-8954","America/New_York",40.86930,-73.91598
9975,"Nathan Ferguson","317A Westwood Ave","Staten Island, NY 10314","1952-05-08","838-770-6527","America/New_York",40.60691,-74.14633
9976,"James Villa","256 E 48th St","Manhattan, NY 10017","1988-07-13","914-830-6777","America/New_York",40.75679,-73.97264
9977,"Amanda Blair","3931 W 11th Pl","Douglasville, GA 30135","1992-01-22","912-957-7942","America/New_York",33.73840,-84.70540
9978,"Charles Fowler","1106 Grant Ave","Bronx, NY 10456","1995-12-03","838-215-2045","America/New_York",40.83044,-73.91425
9979,"Jodi Campos","4219 Pine Way W","Beaumont, CA 92223","1980-07-07","209-223-0464","America/Los_Angeles",33.90760,-116.97660
9980,"Matthew Hunt","211-9 15th Ave","Bayside, NY 11360","1992-12-03","838-251-9173","America/New_York",40.78673,-73.78055
9981,"Lauren Cabrera","100½ Lawrence Ave","Staten Island, NY 10310","1995-02-04","516-204-9041","America/New_York",40.62896,-74.10699
9982,"Candice Robinson","411B Kingsland Ave","Brooklyn, NY 11222","1977-12-08","607-725-7337","America/New_York",40.71935,-73.94051
9983,"Abigail Mays","1893A Kings Highway","Brooklyn, NY 11229","1972-10-30","631-825-5907","America/New_York",40.61199,-73.94617
9984,"Brett Durham","29-95 Mott Ave","Far Rockaway, NY 11691","1955-07-12","680-714-7820","America/New_York",40.60124,-73.76599
9985,"Susan Kramer","138C Orchard St","Manhattan, NY 10002","1985-12-20","212-835-9321","America/New_York",40.71719,-73.98975
9986,"Travis Glover","8-6 154th St","Whitestone, NY 11357","1960-10-25","680-469-7395","America/New_York",40.78364,-73.80959
9987,"Teresa Gross","123A Henry St","Brooklyn, NY 11201","1959-02-03","315-966-2736","America/New_York",40.69031,-73.99320
9988,"Brianna Smith","1421 8th Dr SE","Dallas, TX 75228","1969-06-17","325-820-7429","America/Chicago",32.79350,-96.76670
9989,"Bradley King","350-44 Gipson St","Far Rockaway, NY 11691","1971-01-13","838-365-5370","America/New_York",40.60723,-73.75823
9990,"Kayla Webb","428 Getz Ave","Staten Island, NY 10312","1949-04-13","838-343-2486","America/New_York",40.54924,-74.16532
9991,"Melanie Owens","3541 32nd Ave","Guaynabo, PR 00969","1962-08-29","521-577-8808","America/Puerto_Rico",18.38320,-66.11340
9992,"Donald Love","110-21 110th St","South Ozone Park, NY 11420","1953-11-13","315-517-2892","America/New_York",40.67800,-73.82987
9993,"Mark Murray","151-58 Horace Harding Expy","Flushing, NY 11355","1982-10-23","315-927-9790","America/New_York",40.74229,-73.82577
9994,"Daniel Macias","1309 Nostrand Ave","Brooklyn, NY 11226","1964-01-10","914-955-5177","America/New_York",40.64584,-73.94840
9995,"Mary Jill Adams","3570 Park Way W","Newark, OH 43055","1988-10-24","740-224-3702","America/New_York",40.07060,-82.42500
9996,"Gabriel Wallace","82-62 Lefferts Blvd","Kew Gardens, NY 11415","1983-01-30","315-684-3934","America/New_York",40.71016,-73.82856
9997,"Christian Jimenez III","2382 Arthur Ave","Bronx, NY 10458","1961-04-13","315-482-8164","America/New_York",40.85464,-73.88879
9998,"Eric Ortiz","2198 Brigham St","Brooklyn, NY 11229","1963-04-19","347-747-9296","America/New_York",40.59837,-73.93438
9999,"Erica Hardy","2041 2nd Rd E","Ogden, UT 84408","1970-01-04","385-752-7785","America/Denver",41.22790,-111.96820
10000,"Chelsea Romero","2112A 71st St","Brooklyn, NY 11204","1960-11-05","838-762-1849","America/New_York",40.61466,-73.99652
10001,"Stephen Green","516½ E 89th St","Manhattan, NY 10128","1965-11-10","646-632-8766","America/New_York",40.78170,-73.95065
10002,"Kimberly Rice","380 E 204th St","Bronx, NY 10467","1960-05-23","585-803-7694","America/New_York",40.87075,-73.87904
10003,"David Peters","1327 Lexington Ave","Manhattan, NY 10128","1961-02-27","347-728-5928","America/New_York",40.78184,-73.95458
10004,"Jared Brown","757 Tysens Ln","Staten Island, NY 10306","1955-02-12","838-748-2205","America/New_York",40.55950,-74.10740
10005,"Lisa Marquez","47 Amersfort Pl","Brooklyn, NY 11210","1979-10-16","631-733-7033","America/New_York",40.63359,-73.95005
10006,"Tonya Little","246-53 147th Rd","Rosedale, NY 11422","1952-03-11","585-486-7018","America/New_York",40.65626,-73.72840
10007,"Adam Torres","71 70th St","Brooklyn, NY 11209","1968-08-11","680-292-6027","America/New_York",40.63714,-74.03322
10008,"Rodney Green","758G Annadale Rd","Staten Island, NY 10312","1965-03-21","914-457-5251","America/New_York",40.56224,-74.17870
10009,"Nicole Rogers","61-41 Wetherole St","Rego Park, NY 11374","1950-11-22","585-233-0694","America/New_York",40.72852,-73.86376
10010,"Emily Garner","671 Park Ln SE","Queens, NY 11692","1989-01-16","516-205-3527","America/New_York",40.74980,-73.79760
10011,"Amanda Moreno","67-83 79th St","Middle Village, NY 11379","1958-05-22","914-824-5827","America/New_York",40.72659,-73.87549
10012,"Katherine Fox","31A Cooper Pl","Bronx, NY 10475","1949-11-15","631-479-1934","America/New_York",40.87653,-73.82565
10013,"Richard Fuller","2351 Maple Rd","DeWitt, MI 48820","1949-08-06","734-894-7973","America/Detroit",42.83640,-84.57500
10014,"Andrew Graves","2381B Jerome Ave","Bronx, NY 10468","1955-01-03","914-554-6669","America/New_York",40.87694,-73.89273
10015,"Debra Herman","1416B Ogden Ave","Bronx, NY 10452","1960-11-22","917-433-5576","America/New_York",40.83498,-73.92630
10016,"Mary Lewis","205 E 3rd St","Manhattan, NY 10009","1946-12-15","716-899-3239","America/New_York",40.72278,-73.97871
10017,"Kristin Weiss","5019 3rd Ave","Brooklyn, NY 11220","1992-05-21","646-504-6162","America/New_York",40.64250,-74.02357
10018,"Joshua Hobbs","1312 Ave W","Brooklyn, NY 11229","1957-10-11","914-749-9488","America/New_York",40.59447,-73.95777
10019,"Jessica Barber","55-34 Seagirt Blvd","Far Rockaway, NY 11691","1983-11-08","516-786-4467","America/New_York",40.59538,-73.75143
10020,"Jennifer Smith","2858 Park Way W","Los Angeles, CA 91344","1991-04-15","510-203-9463","America/Los_Angeles",34.11410,-118.40680
10021,"April Morales","649 E 139th St","Bronx, NY 10454","1991-09-22","631-399-2851","America/New_York",40.80647,-73.91594
10022,"Jeffrey Stone","1401 E 27th St","Brooklyn, NY 11210","2001-04-29","332-904-3906","America/New_York",40.61700,-73.94954
10023,"Nicole Peterson","1802A 53rd St","Brooklyn, NY 11204","1959-10-20","838-407-8190","America/New_York",40.62719,-73.97984
10024,"David Nguyen","106-50 34th Ave","Corona, NY 11368","1997-01-11","845-630-2701","America/New_York",40.75970,-73.86848
10025,"Jason Lozano","16-3 132nd St","College Point, NY 11356","1999-06-01","315-788-1276","America/New_York",40.78296,-73.83579
10026,"Alejandra Erin Bird","1671 Newkirk Ave","Brooklyn, NY 11226","1958-07-23","680-783-2198","America/New_York",40.63719,-73.94884
10027,"Connor Elliott","426A E Tremont Ave","Bronx, NY 10457","1966-02-24","516-873-0289","America/New_York",40.84835,-73.89287
10028,"Timothy Quinn","2381 N Maple Ln","Harrisburg, PA 17101","1972-12-09","878-872-0007","America/New_York",40.27520,-76.88430
10029,"Matthew Coleman","116½ E 118th St","Manhattan, NY 10035","1998-09-23","212-703-1021","America/New_York",40.79713,-73.93670
10030,"Brooke Carter","97-24 70th Rd","Forest Hills, NY 11375","1979-08-14","516-519-6628","America/New_York",40.71256,-73.84454
10031,"Stephanie Calhoun","703 Van Nest Ave","Bronx, NY 10462","1998-04-12","716-606-6510","America/New_York",40.84465,-73.86380
10032,"Darryl Stokes","4545 SW Park Way","Boston, MA 02135","1995-03-07","774-289-2007","America/New_York",42.31880,-71.08520
10033,"Melissa Campbell","91-42 54th Ave","Elmhurst, NY 11373","1986-07-08","716-285-5027","America/New_York",40.73562,-73.87367
10034,"Jennifer Wells","3495 Park Ln E","Los Angeles, CA 91601","1967-08-26","559-751-2321","America/Los_Angeles",34.11410,-118.40680
10035,"Jennifer Williams","4098 Fieldston Rd","Bronx, NY 10471","1959-04-06","347-218-1450","America/New_York",40.89881,-73.90410
10036,"Lauren Adkins","45 Vandam St","Manhattan, NY 10013","1937-09-27","516-802-4322","America/New_York",40.72613,-74.00822
10037,"Nick Reed","772B Willoughby Ave","Brooklyn, NY 11206","1951-07-19","607-509-5734","America/New_York",40.69467,-73.94598
10038,"Shannon Green","2906 S Park Rd","Austin, TX 78736","1947-01-25","281-526-9244","America/Chicago",30.30050,-97.75220
10039,"Kimberly Gonzalez","340 W 87th St","Manhattan, NY 10024","1988-03-08","838-727-3828","America/New_York",40.78986,-73.97210
10040,"Barbara Potter","1420 Balcom Ave","Bronx, NY 10461","1988-09-01","914-621-4689","America/New_York",40.83659,-73.83671
10041,"Derek Guzman","29 Mc Cully Ave","Staten Island, NY 10306","1986-07-28","838-242-8866","America/New_York",40.57571,-74.13025
10042,"Brianna Stephenson","271C E Tremont Ave","Bronx, NY 10457","1982-04-21","516-994-9054","America/New_York",40.84447,-73.89272
10043,"Willie Jacobson","40-75 74th St","Elmhurst, NY 11373","1953-11-27","914-707-4102","America/New_York",40.73473,-73.88951
10044,"Eric Duncan","915 Rogers Ave","Brooklyn, NY 11226","1997-09-12","585-359-2997","America/New_York",40.64570,-73.95246
